"competitor_name_unique","company_name_unique","rank","weight","company_uuid","company_founded_on","company_acquired_on","company_closed_on","competitor_uuid","competitor_founded_on","competitor_acquired_on","competitor_closed_on"
"telegraph-media-group","the-economist-group",8,1,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA,"e0d51abb-49f2-1260-04c0-306a5e172a95","1948-01-01",NA,NA
"televisa","engaged-media-inc-",1,1,"da425c74-ae11-4894-bde3-0c6f42e93996","2008-01-01",NA,NA,"3eb0ee4a-69ad-5458-065e-f7d947201120","1930-01-01",NA,NA
"televisa","hoffmann",1,1,"0f894a81-289c-4561-96c1-2b79d2687176","1990-01-01",NA,NA,"3eb0ee4a-69ad-5458-065e-f7d947201120","1930-01-01",NA,NA
"televisa","azteca",1,1,"6141e62c-7a95-212f-8378-6d7c3cc29686","1993-07-01",NA,NA,"3eb0ee4a-69ad-5458-065e-f7d947201120","1930-01-01",NA,NA
"temenos","avaloq-2",2,1,"9f8e7a12-37c2-45eb-bf24-9fd6390e5820","1991-01-01",NA,NA,"d1df9081-80ad-c0d4-9cf0-a227331982e7","1993-01-01",NA,NA
"temenos","objectway",1,1,"65813044-1b9c-9d3c-9cf0-d4073bf61fec","1990-01-01",NA,NA,"d1df9081-80ad-c0d4-9cf0-a227331982e7","1993-01-01",NA,NA
"temenos","rm-plc",3,1,"046f6201-e1f8-8b21-52fb-881b074b90a8","1973-01-01",NA,NA,"d1df9081-80ad-c0d4-9cf0-a227331982e7","1993-01-01",NA,NA
"temenos","misys",2,1,"7de47a13-384b-40a8-91e9-1c8b6746514c","1979-01-01","2017-06-14",NA,"d1df9081-80ad-c0d4-9cf0-a227331982e7","1993-01-01",NA,NA
"tenmiles","kreatocrm",5,1,"930a0540-d104-4338-ae95-b7e156f3e80c","2010-10-08",NA,NA,"f8baad7d-4c65-9993-13a3-6b51462e659d",NA,NA,NA
"tesla","supercarsgarage",7,1,"60fe11cb-483c-4f5b-b10b-1ceb10f07809","1900-01-01",NA,NA,"c9682996-4ae0-d7cb-9d4e-78975c258ee5","2003-07-01",NA,NA
"tesla","porsche",3,1,"68255d6d-1614-4c7c-1a0b-3d3998c1d2c2","1931-04-25",NA,NA,"c9682996-4ae0-d7cb-9d4e-78975c258ee5","2003-07-01",NA,NA
"the-baltimore-sun","wbal",4,1,"135d5925-97af-4fb1-9095-ecefcce87da2","1925-01-01",NA,NA,"59a23a58-b489-d427-e2ea-38f7c5ab98be","1837-05-17",NA,NA
"the-baltimore-sun","wbin-tv",7,1,"460b4193-3557-4b49-a6d6-20c4cf5c1f72",NA,NA,NA,"59a23a58-b489-d427-e2ea-38f7c5ab98be","1837-05-17",NA,NA
"the-baltimore-sun","wbal-tv",7,1,"04acc8dc-11a0-47b2-aeae-e1cc83404814","1949-03-01",NA,NA,"59a23a58-b489-d427-e2ea-38f7c5ab98be","1837-05-17",NA,NA
"the-baltimore-sun","fox45-news",5,1,"0bf2f426-1596-45d8-8b53-9a05d71c6883","1991-01-01",NA,NA,"59a23a58-b489-d427-e2ea-38f7c5ab98be","1837-05-17",NA,NA
"the-baltimore-sun","comcast-spotlight",5,1,"42d6d7ca-3caa-eb87-6b90-c9854996726d","2003-01-01",NA,NA,"59a23a58-b489-d427-e2ea-38f7c5ab98be","1837-05-17",NA,NA
"the-business-journals","business-insider",8,1,"8c725124-83b2-cd3f-9af3-4117ac81f75b","2007-05-01","2015-09-29",NA,"69fb5597-46e5-c89c-91c0-42e42366384b","1978-01-01",NA,NA
"the-business-journals","davler-media-group",6,1,"91e21ca1-ce67-41d3-b765-a46d6d11493d","2004-01-01",NA,NA,"69fb5597-46e5-c89c-91c0-42e42366384b","1978-01-01",NA,NA
"the-deal-llc","mergermarket",5,1,"e4cc715a-b18c-06f2-ae77-e542238154a9","2000-01-01",NA,NA,"2dcd43bc-00c8-b0ba-9f45-8ad5433f92e3","2000-03-01","2012-09-12",NA
"the-deal-llc","dealogic",8,1,"c708fb57-28b0-28cb-7178-3cbc609d9532","1983-01-01","2017-11-22",NA,"2dcd43bc-00c8-b0ba-9f45-8ad5433f92e3","2000-03-01","2012-09-12",NA
"the-economist-group","wall-street-journal",8,1,"8a00eb9d-54d0-4215-2213-f11b9c7184f9","1889-07-08",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","telegraph-media-group",5,1,"e0d51abb-49f2-1260-04c0-306a5e172a95","1948-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","financial-times",2,1,"d36af63a-f0aa-a40b-1a22-13d4a3d341fa","1888-01-01","2015-07-23",NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","the-guardian",6,1,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","u-s-news",1,1,"4050b810-5a2e-cace-b6d6-439c5051ca0f","1933-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","independent",6,1,"1b8680b3-c82f-5d75-e85b-0b2e59aae36f","1970-01-01","2013-02-25",NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","the-standard-digital",6,1,"d6912814-e7f5-4bd7-f1ba-5bc61263b78e","1901-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","forbes",5,1,"e01aaf68-c7f1-7d2f-1d67-f8f56b8b73f0","1917-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","inc-magazine",6,1,"86560a84-e006-9048-3b9b-614c5ac1ed37","1979-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","news-uk",4,1,"968ac540-6112-1bbd-de31-fcbbaca7089b","1904-01-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","ideas-people-media",5,1,"bb38e64a-b377-a17c-d742-484fca729681","1843-09-01",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-economist-group","time-magazine",8,1,"346d72fa-85c8-dade-4bd8-a89a24df9dcf","1922-11-28",NA,NA,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA
"the-fiscal-times","politico",1,1,"3234d864-7e74-fab5-a958-22b7fcb4d2b7","2010-01-01",NA,NA,"64e4cd69-db0f-4244-5647-eb267b420b73","2010-01-01",NA,NA
"the-fiscal-times","bloomberg-government",4,1,"5b185d6a-f754-4915-ae90-386136fa757e","1981-01-01",NA,NA,"64e4cd69-db0f-4244-5647-eb267b420b73","2010-01-01",NA,NA
"the-guardian","wall-street-journal",6,1,"8a00eb9d-54d0-4215-2213-f11b9c7184f9","1889-07-08",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","financial-times",7,1,"d36af63a-f0aa-a40b-1a22-13d4a3d341fa","1888-01-01","2015-07-23",NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","telegraph-media-group",1,1,"e0d51abb-49f2-1260-04c0-306a5e172a95","1948-01-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","the-tribune-company",1,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","a-h-belo-corporation",8,1,"dced1ea7-0f57-929e-99db-79619056a959","2007-01-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","the-tribune-company",1,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","independent",1,1,"1b8680b3-c82f-5d75-e85b-0b2e59aae36f","1970-01-01","2013-02-25",NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","ideas-people-media",7,1,"bb38e64a-b377-a17c-d742-484fca729681","1843-09-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","the-standard-digital",1,1,"d6912814-e7f5-4bd7-f1ba-5bc61263b78e","1901-01-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","washington-post",1,1,"3c5a6f2b-7d46-957f-55f9-e2f3d5222a14","1877-01-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","usa-today",4,1,"1b9b64aa-f264-a4fc-8e19-6c68086e80f4","1982-01-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-guardian","news-uk",1,1,"968ac540-6112-1bbd-de31-fcbbaca7089b","1904-01-01",NA,NA,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA
"the-mcclatchy-company","the-tribune-company",7,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","journal-media-group",3,1,"eba879b1-ec4b-946d-bc75-390da785c97a","2014-01-01","2015-10-07",NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","meredith",4,1,"c083cd7f-d360-44d5-f2c0-b3903d7edc48","1902-01-01","2015-09-08",NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","time",6,1,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","lee-enterprises-llc",2,1,"3c29bc1b-3730-540a-2b31-a01be77b8dcc","1890-01-01",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","e-w-scripps",2,1,"f8a5330b-399e-7845-7315-c351c2b2acd4","1878-01-01",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","the-tribune-company",3,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","the-tribune-company",3,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","a-h-belo-corporation",6,1,"dced1ea7-0f57-929e-99db-79619056a959","2007-01-01",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","gannett",4,1,"f908683c-5630-9ceb-e947-de13d2a04d3f","1906-01-01",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","the-tribune-company",7,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","hearstcorporation",8,1,"3f2b5885-4257-0d74-f05a-7b9a89bf77f7","1887-03-04",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-mcclatchy-company","gatehouse-media-inc",3,1,"a0df1d58-7470-9534-2dcf-ba8a0387771e","2006-01-01",NA,NA,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA
"the-next-web","business-insider",5,1,"8c725124-83b2-cd3f-9af3-4117ac81f75b","2007-05-01","2015-09-29",NA,"02399fc8-2358-cc41-7228-a32bb0cd7f19","2008-01-01",NA,NA
"the-standard-digital","the-guardian",7,1,"f8350b56-cb69-3299-1b90-907593b182df","1821-01-01",NA,NA,"d6912814-e7f5-4bd7-f1ba-5bc61263b78e","1901-01-01",NA,NA
"the-standard-digital","independent",5,1,"1b8680b3-c82f-5d75-e85b-0b2e59aae36f","1970-01-01","2013-02-25",NA,"d6912814-e7f5-4bd7-f1ba-5bc61263b78e","1901-01-01",NA,NA
"the-standard-digital","telegraph-media-group",4,1,"e0d51abb-49f2-1260-04c0-306a5e172a95","1948-01-01",NA,NA,"d6912814-e7f5-4bd7-f1ba-5bc61263b78e","1901-01-01",NA,NA
"the-tribune-company","a-h-belo-corporation",5,1,"dced1ea7-0f57-929e-99db-79619056a959","2007-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA
"the-tribune-company","a-h-belo-corporation",5,1,"dced1ea7-0f57-929e-99db-79619056a959","2007-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA
"the-tribune-company","usa-today",1,1,"1b9b64aa-f264-a4fc-8e19-6c68086e80f4","1982-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA
"the-tribune-company","usa-today",1,1,"1b9b64aa-f264-a4fc-8e19-6c68086e80f4","1982-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA
"the-tribune-company","a-h-belo-corporation",4,1,"dced1ea7-0f57-929e-99db-79619056a959","2007-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA
"the-tribune-company","a-h-belo-corporation",4,1,"dced1ea7-0f57-929e-99db-79619056a959","2007-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA
"the-tribune-company","washington-post",2,1,"3c5a6f2b-7d46-957f-55f9-e2f3d5222a14","1877-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA
"the-tribune-company","washington-post",2,1,"3c5a6f2b-7d46-957f-55f9-e2f3d5222a14","1877-01-01",NA,NA,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA
"the-walt-disney-company","newscorporation",5,1,"7103e064-eb56-1aeb-af09-2a4d53d03e16","1979-01-01",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","sony-pictures-entertainment",2,1,"d4e48079-c15e-68ea-fa65-7a671472f814","1987-01-01",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","viacom",7,1,"4522b60d-0b04-827e-2b6c-6eaf236cf636","1971-01-01",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","warner-bros",4,1,"4bc68929-b0bb-b5b1-2da7-775569d4233d","1918-04-04",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","turner-broadcasting",7,1,"74f2e7d5-412e-2305-ded9-946728a6502a","1970-01-01","1996-09-23",NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","paramount-pictures",5,1,"29c943e0-e915-c7ac-7e1e-d4c17e07415f","1912-05-08","1993-03-01",NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","discovery-inc",7,1,"bdb1022b-10ae-4f8e-b6c9-a79b026d6c4e","1985-06-17",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","bbc",7,1,"305a82f5-4af3-1052-b5db-55c66575623f","1922-07-19",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","nbcuniversal",5,1,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"the-walt-disney-company","universal",4,1,"4a7a7b01-adf8-4599-a346-3919c00778f1","1912-01-01",NA,NA,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA
"thecarpeoplelimited","autotradergroupplc",6,1,"b77de37d-c590-4918-ac05-5d872f859e51","1975-01-01",NA,NA,"0dc0bfc7-1a3c-448f-a1a1-8c0ad5b1c1ce","1999-03-30",NA,NA
"thecarpeoplelimited","smmt",1,1,"1ab1ce6a-938e-4c46-a5ab-39cd69fd6980","1902-07-16",NA,NA,"0dc0bfc7-1a3c-448f-a1a1-8c0ad5b1c1ce","1999-03-30",NA,NA
"thecarpeoplelimited","arielmotor",4,1,"6c8067fd-9646-41c5-a05b-a1cb0ec78b45","2001-01-01",NA,NA,"0dc0bfc7-1a3c-448f-a1a1-8c0ad5b1c1ce","1999-03-30",NA,NA
"thomson-reuters","dealogic",1,1,"c708fb57-28b0-28cb-7178-3cbc609d9532","1983-01-01","2017-11-22",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","ubm",5,1,"92376dde-a677-22a7-119f-9605139961ab","1918-01-01","2018-01-01",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","standard-poor-s",5,1,"da6ab497-d22b-4940-95db-9a46eff6ae54","1941-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","uzabase",4,1,"bb63614d-2437-0008-3a07-f2a4e0d31eac","2008-04-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","cnn-com",6,1,"fd37ba83-44c7-2151-9355-fefac3ab1a67","1980-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","lexisnexis",1,1,"7e3bd125-71a9-0d4d-49cc-1f7aa835bcb4","1973-01-01","1994-10-05",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","nikkei",8,1,"3bfd40ff-a9e6-2c4d-4e75-86589798acb5","1876-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","mcgraw-hill-financial",1,1,"c1f1cd46-0bbf-09c1-8f45-05d2ef75c5f6","1888-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","traiana",8,1,"8a12d656-0bf5-dcbd-3784-682ed3313541","2000-01-01","2007-10-10",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","bloomberg",1,1,"3eae151d-c4b2-9a66-45a7-0dd77cdc3ab1","1981-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","american-city-business-journals",7,1,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","capital-iq",1,1,"a6d1bee1-db2e-48e4-ac4c-48ec6b5c6ef5","2010-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","dow-jones",1,1,"93ad161c-86f3-3f2d-f130-215dcc8cd59c","1882-04-01","2007-12-13",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","mergermarket",2,1,"e4cc715a-b18c-06f2-ae77-e542238154a9","2000-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","lex-machina",1,1,"bc5c215c-9735-cfab-7f00-b930e88aafa3","2009-01-01","2015-11-23",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","tlo",4,1,"cbfe41bf-ac06-528e-5e58-bccd0f1e1b8a","2009-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","bna",5,1,"e680995d-68ef-362e-f315-4d3175062e2c","1929-01-01","2011-08-25",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","s-p-global",7,1,"70c237f1-acb9-b46e-b7ef-dcc6d4c7ae9a","1888-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","preqin",5,1,"b8472e7a-d260-7011-61a2-defc8bb18b01","2002-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","wolters-kluwer",5,1,"431c4777-ce25-966b-cc9e-b5bd7014ab5e","1836-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","reed-elsevier-plc",2,1,"757f3fc7-7033-667c-2f3a-0553316b595f","1984-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","mitratech-holdings-inc",2,1,"bc5d66ae-0180-1ba4-50ea-64e7242a03cf","1987-01-01","2015-09-15",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","clearserve",4,1,"cd3d4955-6f49-3a6e-71f8-eb9d03b3c9ec","2012-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","manzama",1,1,"44864200-174e-19df-511b-a9d51b93e436","2010-01-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","nex-group",6,1,"1da99d0f-a33c-4a2a-b11c-ea3f6d03510f","1998-01-01","2018-03-29",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","ravel-law",5,1,"5a2afe12-26cc-c9ea-9056-5959baed3d42","2012-05-15","2017-06-08",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","the-deal-llc",4,1,"2dcd43bc-00c8-b0ba-9f45-8ad5433f92e3","2000-03-01","2012-09-12",NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"thomson-reuters","premonition",3,1,"da23b816-7547-d9ae-f2e0-391ac4d24756","2014-03-01",NA,NA,"af1cb234-2108-fc02-272a-5ade65278655","2008-04-17",NA,NA
"tidal","deezer",1,1,"88ef95ac-cde4-ac9e-fe06-29a167ba46ab","2006-08-01",NA,NA,"6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA
"tidal","scatterradio",7,1,"456a326d-6a75-4b3e-a4ba-7578b8823c5e","2009-01-01",NA,"2017-06-08","6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA
"tidal","pandora",5,1,"aeec75a9-d7a3-71e6-94ff-4e5ce16b4d0d","2000-01-03",NA,NA,"6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA
"tidal","spotify",4,1,"022417b5-4980-6c54-0f3c-6736bbbb1a5e","2006-07-14",NA,NA,"6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA
"tidal","napster",4,1,"7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA,"6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA
"tidal","guvera",6,1,"cf509a4d-499f-25b4-9094-141fc9513155","2008-01-01",NA,"2017-05-15","6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA
"tidel","arca",4,1,"bfbf9f41-152e-894d-ade2-2f975bd6725c","1998-01-01",NA,NA,"a1eb5df3-2007-46aa-9820-ae639cb208f7","1978-01-01",NA,NA
"tiger-aspect-productions","all3media",2,1,"228ae0ea-e766-ddff-ee1f-25d8e79afbba","2003-01-01","2014-05-08",NA,"cf900b63-b7f9-4711-bd22-e63a48cde8f1","1998-01-01","2009-11-23",NA
"tiger-aspect-productions","channel",3,1,"6a035906-50fd-1664-1551-1aaa4d563cc9","1997-01-01","2014-05-01",NA,"cf900b63-b7f9-4711-bd22-e63a48cde8f1","1998-01-01","2009-11-23",NA
"tiger-aspect-productions","just-for-laughs",3,1,"288354a7-4f9f-b126-cb3a-e74faa8571b2","1983-01-01",NA,NA,"cf900b63-b7f9-4711-bd22-e63a48cde8f1","1998-01-01","2009-11-23",NA
"tiger-aspect-productions","channel-2",4,1,"fcf69d8a-acea-4510-3bc9-0e55b1208a0e","1980-01-01",NA,NA,"cf900b63-b7f9-4711-bd22-e63a48cde8f1","1998-01-01","2009-11-23",NA
"time","the-tribune-company",2,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","e-w-scripps",6,1,"f8a5330b-399e-7845-7315-c351c2b2acd4","1878-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","usa-today",6,1,"1b9b64aa-f264-a4fc-8e19-6c68086e80f4","1982-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","independent",8,1,"1b8680b3-c82f-5d75-e85b-0b2e59aae36f","1970-01-01","2013-02-25",NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","the-tribune-company",2,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","davler-media-group",5,1,"91e21ca1-ce67-41d3-b765-a46d6d11493d","2004-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","u-s-news",8,1,"4050b810-5a2e-cace-b6d6-439c5051ca0f","1933-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","newyorktimes",2,1,"38b90378-0524-6470-a414-1628e03311a9","1851-09-18",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","ideas-people-media",8,1,"bb38e64a-b377-a17c-d742-484fca729681","1843-09-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","hearstcorporation",2,1,"3f2b5885-4257-0d74-f05a-7b9a89bf77f7","1887-03-04",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","washington-post",4,1,"3c5a6f2b-7d46-957f-55f9-e2f3d5222a14","1877-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","the-economist-group",5,1,"897a3434-8fb1-8361-bd0e-c0022451835f","1843-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","the-standard-digital",8,1,"d6912814-e7f5-4bd7-f1ba-5bc61263b78e","1901-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
"time","cnn-com",7,1,"fd37ba83-44c7-2151-9355-fefac3ab1a67","1980-01-01",NA,NA,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA
